Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level
-0.5357528116157672,1.2512483331054283,1.1444304312994764,-0.19881744193515444,-1.165772574081501,3,1.6296117087650797,-0.6957521253080834,0.47199831525926894,0.3608193270493789,0.8202834018984559,-0.8360432656061255,0.15650264015556262
0.19586119993733922,-1.2176710297703184,-0.8512924361008123,-1.3693994174515114,-1.0763571184205867,5,-0.4637392661599705,-1.4647784799126229,-0.06569892086533966,-0.728646672107221,1.516678173864205,-0.8360432656061255,0.5027474192607897
-1.511238160353242,0.01678865166755501,0.08177280060581833,-0.8216959243200049,-1.117625790264086,7,-1.0452256480835955,-0.6841002108443782,-0.6225996297086843,0.2278316383782985,1.516678173864205,1.2799862600990775,1.541481756576471
-0.12930058297515248,1.2512483331054283,0.945722093852697,0.8965895443278584,0.3955588439975425,8,0.07898135696874617,-1.313303591884456,-0.21932670261522783,-0.8427282041806687,0.8202834018984559,-0.4833716779885917,-1.2284764762653457
0.6023134285779538,1.2512483331054283,-0.5057127188020589,-0.43508169387423584,-0.1546901139157768,10,0.6604677388923712,1.424896307086253,0.04952191544707647,1.4885127773408227,0.8202834018984559,0.5746430848640097,1.195236977471244
-0.048010137247029565,0.01678865166755501,-0.20333046616565323,0.7677181341792686,1.1452730491544407,10,1.7071432263548962,1.2151618467395604,0.6064226242904212,-0.7821906478878797,-1.6170982999816659,1.2799862600990775,0.5027474192607897
-1.673819051809488,1.2512483331054283,0.7124557846760371,1.014721670297399,0.7257082187455338,3,-0.3862077485701539,1.6462826818966507,0.5872191515716851,-1.492202346800853,0.4720860159155814,1.6326578477166112,1.195236977471244
-1.0234954859845047,-1.2176710297703184,-1.0586402664800618,-0.9881548290952668,-0.42981459287243673,8,-0.3086762309803372,-0.5675810662073268,1.52818931478975,0.4889401105976852,-0.9207035280159167,-1.5413864408411933,-0.8822316971601186
-0.61704325734389,1.2512483331054283,-1.6720442646853464,-0.8646530610362015,0.2304841566235465,7,-0.6963338189294206,0.6908256958728289,-1.4867559020518053,-1.3626622415704563,-0.9207035280159167,0.5746430848640097,-1.5747212553705727
0.8461847657623226,-1.2176710297703184,-1.412859476711282,-0.5854316723809238,0.3749245080757928,4,-1.2390544420581373,0.14318571607868708,-0.41136142980258805,-0.7338417784396754,0.12388862993270687,-1.1887148532236593,1.541481756576471
0.521022982849831,-1.2176710297703184,-0.7217000421137786,-0.9076101977523982,-0.5880111682725158,7,1.7071432263548962,0.9704716430017524,0.7024399878841012,-0.9511693584880621,1.1684807878813304,-0.4833716779885917,1.195236977471244
-1.2673668231688735,1.2512483331054283,-1.2141511392644997,-0.22566565238277767,0.6775614349281187,10,-0.03731591941597884,0.04997040036904592,-0.6418031024274203,-0.6162363873747649,0.8202834018984559,1.2799862600990775,-0.5359869180548915
-0.7796241488001359,-1.2176710297703184,0.012656857146066434,0.5905199452249577,0.746342554667284,5,0.4278731861229212,-0.7773155265540194,0.3951844243843249,1.6809647719862806,0.12388862993270687,0.5746430848640097,-0.18974213894966446
-1.673819051809488,1.2512483331054283,-0.8512924361008123,-0.43508169387423584,0.12043436504088313,10,-0.5025050249548789,0.5859584656994826,1.297747642164918,0.3312231458714235,0.4720860159155814,0.9273146724815435,-1.5747212553705727
0.19586119993733922,0.01678865166755501,1.334499275813792,1.2026591434307587,0.47809618768454043,1,1.086891085636363,-0.27628320461469813,-0.43056490252132407,0.6937484386126427,-0.9207035280159167,-0.4833716779885917,-0.5359869180548915
-0.21059102870327542,1.2512483331054283,1.4381731910034181,1.417444827011742,0.6706833229542024,7,1.4357829147905379,-0.21802363229617244,-1.5635697929267494,-0.5534339512253188,1.1684807878813304,-1.1887148532236593,0.5027474192607897
-0.45446236588764416,-1.2176710297703184,1.6628000072476048,1.0952663016402673,0.0722875812234675,1,-1.665477788802129,1.2384656756669707,0.9136781877901975,0.2102715418677594,0.4720860159155814,1.2799862600990775,1.195236977471244
-1.511238160353242,-1.2176710297703184,1.3172202899488545,1.2133984276098082,0.5056086355802064,1,1.0481253268414545,-0.5093214938888011,-0.16171628445901975,0.2889992193893084,1.1684807878813304,-0.8360432656061255,1.195236977471244
-0.29188147443139834,-1.2176710297703184,-0.3761203248150284,0.18779678851061468,0.5399991954497888,9,-0.4637392661599705,-0.9287904145821863,-1.1410933931145568,-0.01613866850200716,-0.5725061420330422,0.9273146724815435,0.8489921983660168
-0.3731719201595213,0.01678865166755501,1.014838037312446,0.6710645765678264,0.044775133327801496,6,-0.8901626129039623,1.0520350442476885,1.2593406967274459,1.6682927763104896,-0.9207035280159167,0.22197149724647594,0.8489921983660168
-0.048010137247029565,-1.2176710297703184,-1.3437435332515333,-0.37064598879994093,0.5950240912411208,1,0.9318280504567296,-0.008289171949479812,-1.6979941019579015,-1.6670335243238479,-1.6170982999816659,-1.5413864408411933,-0.18974213894966446
0.19586119993733922,0.01678865166755501,-1.0845587452774692,0.5905199452249577,1.6198627753546782,3,0.5829362213025545,-0.36949852032433933,1.297747642164918,1.2398206704080983,-0.9207035280159167,-1.1887148532236593,1.195236977471244
-1.511238160353242,-1.2176710297703184,1.5677655849904486,1.2939430589526764,0.4161931799192921,6,-0.8513968541090539,-0.24132746122358273,1.2017302785712378,-0.7143678354441005,1.516678173864205,-1.5413864408411933,0.8489921983660168
1.415217885859183,0.01678865166755501,-0.09101705804355986,-0.2578835049199249,-0.25786179352452443,2,-0.7738653365192373,-1.5696457100859693,-0.6225996297086843,0.04520568224845207,1.1684807878813304,-0.4833716779885917,-0.5359869180548915
-0.45446236588764416,-1.2176710297703184,1.5764050779229157,0.55830209268781,-0.5398643844551001,2,0.8155307740720046,1.6346307674329457,-0.12330933902154773,-0.5988345985967258,1.516678173864205,0.22197149724647594,1.541481756576471
1.6590892230435519,-1.2176710297703184,0.7556532493383816,0.5851503031354331,0.14794681293654913,5,-1.4328832360326789,-1.1035691315377634,-0.6225996297086843,-0.9937590324703514,-0.22430875605016765,0.5746430848640097,-0.5359869180548915
0.8461847657623226,-1.2176710297703184,0.4878289684318503,0.6818038607468753,0.49185241163237375,4,-1.1227571656734123,1.413244392622548,0.4143878971030609,0.06263634894443484,-0.9207035280159167,-1.5413864408411933,0.8489921983660168
0.35844209139358507,0.01678865166755501,-0.11693553684096414,-1.186831586407676,-1.4271408290903276,9,-1.2778202008530457,-0.21802363229617244,-0.6610065751461563,1.4650964263158972,-1.2689009139987912,0.22197149724647594,1.195236977471244
1.415217885859183,1.2512483331054283,-1.4301384625762195,-0.2578835049199249,0.8082455624325323,3,1.203188362021088,0.0732742292964562,0.9904920786651416,-1.1947677472490812,0.12388862993270687,1.2799862600990775,-0.18974213894966446
-1.3486572688969964,-1.2176710297703184,-0.1946909732331831,0.7193913553735475,1.0696138174413583,4,-0.4637392661599705,1.2384656756669707,0.1647427517594926,-0.351497782302291,1.516678173864205,0.22197149724647594,-0.18974213894966446
0.7648943200341997,-1.2176710297703184,-0.6093866339916852,-0.3545370625313671,0.031018909379968197,1,0.9318280504567296,-1.6745129402593155,-1.4675524293330693,-1.5044225863650575,0.4720860159155814,-1.1887148532236593,-1.5747212553705727
0.19586119993733922,-1.2176710297703184,0.8420481786630707,-0.45656026223233415,-1.2620661417163324,3,-0.07608167821088717,-0.5442772372799165,-1.5443663202080133,-0.39509984293473693,-1.6170982999816659,0.9273146724815435,1.541481756576471
0.6023134285779538,0.01678865166755501,1.2913018111514474,0.4884967455239905,-0.40230214497677075,3,-0.3862077485701539,0.7840410115824701,-0.21932670261522783,0.5528033918639034,1.516678173864205,1.6326578477166112,1.541481756576471
-1.1860763774407506,-1.2176710297703184,-1.0240822947501873,-0.2793620732780232,0.4574618517627908,8,-0.34744198977524554,0.8073448405098803,-1.3715350657393892,1.649202509731724,-0.5725061420330422,1.6326578477166112,-0.18974213894966446
1.0900561029466913,-1.2176710297703184,-1.1882326604670954,-0.5048870410380553,0.2923871643887954,7,0.6604677388923712,0.8889082417558164,-1.0642795022396128,-0.9136860211951624,0.4720860159155814,0.5746430848640097,1.195236977471244
0.6836038743060767,0.01678865166755501,-1.4560569413736268,-0.01624961089131903,1.1383949371805242,6,-1.2390544420581373,0.457787406598726,-1.4099420111768612,-0.3842045423194277,1.1684807878813304,-0.8360432656061255,1.195236977471244
0.7648943200341997,1.2512483331054283,-0.20333046616565323,-1.235158365213397,-1.413384605142495,5,-1.2778202008530457,-1.4298227365215075,1.6818170965396384,0.6118524717245153,-0.5725061420330422,-0.1307000903710579,0.5027474192607897
1.6590892230435519,-1.2176710297703184,0.18544671579544156,0.2576021356744341,0.18921548478004782,5,-0.3862077485701539,0.7840410115824701,-0.33454753892764394,-1.34094858584948,1.1684807878813304,1.6326578477166112,1.541481756576471
-0.6983337030720129,-1.2176710297703184,-1.0240822947501873,0.42943068253922057,1.3653726323197686,2,-1.5491805124174038,-1.383215078666687,1.393765005758598,-0.932561071104953,0.8202834018984559,-1.5413864408411933,0.15650264015556262
-1.1860763774407506,0.01678865166755501,-1.6893232505502835,-1.439204764615331,-0.4985957126116014,3,0.6217019800974629,0.3995278342802003,1.43217195119607,-0.2610835391491512,1.516678173864205,-0.8360432656061255,0.5027474192607897
-0.6983337030720129,-1.2176710297703184,1.6800789931125422,1.7020358577565444,0.842636122302114,8,0.6217019800974629,-1.7094686836504311,0.7408469333215733,0.29842883393940356,1.1684807878813304,-1.5413864408411933,1.195236977471244
1.3339274401310601,0.01678865166755501,-0.04781959338121532,-1.326442280735315,-1.660996636203489,5,1.3582513972007213,0.7607371826550597,1.374561533039862,0.19466475124487057,-0.5725061420330422,1.2799862600990775,-1.2284764762653457
-0.61704325734389,1.2512483331054283,-0.004622128718870772,0.3542556932858762,0.4574618517627908,6,-1.6267120300072206,-0.04324491534059525,-1.5443663202080133,1.6179896115836272,0.8202834018984559,0.22197149724647594,0.8489921983660168
-1.1047859317126276,-1.2176710297703184,1.3604177546111962,0.7623484920897441,-0.10654333009836116,10,0.5829362213025545,0.3529201764253797,-1.237110756708237,-1.4792294628600515,1.1684807878813304,-0.4833716779885917,0.15650264015556262
0.9274752114904455,0.01678865166755501,1.032117023177383,1.1489627225355132,0.6500489870324527,3,-1.5104147536224957,-0.7656636120903143,0.4335913698217969,0.7988914526355522,1.1684807878813304,-1.1887148532236593,1.541481756576471
-1.3486572688969964,1.2512483331054283,1.3172202899488545,1.5785340896974789,0.9733202498065283,2,0.15651287455856283,1.3899405636951376,-0.14251281174028374,0.8827718247421169,1.1684807878813304,0.22197149724647594,-1.5747212553705727
-1.673819051809488,0.01678865166755501,1.6368815284501976,2.008105456859445,1.2690790646849373,1,0.9318280504567296,-0.17141597444135184,0.18394622447822861,1.4578963577218267,0.4720860159155814,-0.1307000903710579,-0.18974213894966446
-0.9422050402563817,1.2512483331054283,-1.4474174484411597,-1.0150030395428897,-0.1546901139157768,1,0.23404439214837952,0.29466060410685396,-1.6979941019579015,-0.9486814975788973,-1.6170982999816659,0.9273146724815435,-1.2284764762653457
1.415217885859183,-1.2176710297703184,-0.3933993106799656,-0.29547099954659706,-0.06527465825486248,3,0.19527863335347118,1.4015924781588427,-0.7378204660211004,1.6505849322140287,1.1684807878813304,-1.5413864408411933,0.5027474192607897
-0.048010137247029565,-1.2176710297703184,-0.7217000421137786,-1.2083101547657742,-0.9731854388118396,6,0.7379992564821879,1.2151618467395604,-1.0450760295208767,0.3853337383112188,-1.2689009139987912,-0.8360432656061255,-1.2284764762653457
0.9274752114904455,1.2512483331054283,1.27402282528651,1.1328537962669394,0.43682751584104174,3,1.3970171559956297,-0.17141597444135184,-1.2179072839895009,-1.235454835307694,0.8202834018984559,-1.5413864408411933,1.541481756576471
-0.12930058297515248,0.01678865166755501,-0.7994554785060006,-0.49951739894853076,-0.010249762463530489,3,-0.8513968541090539,0.4111797487439054,-0.23853017533396387,-1.2184767688798086,0.12388862993270687,0.9273146724815435,-0.5359869180548915
-1.511238160353242,1.2512483331054283,0.40143403910716124,1.5302073108917578,1.6473752232503436,10,0.23404439214837952,1.5064597083321891,-1.6787906292391654,-0.5393139238597008,1.516678173864205,0.22197149724647594,-0.18974213894966446
-0.7796241488001359,-1.2176710297703184,-0.3933993106799656,-1.2297887231238727,-1.2620661417163324,10,0.001449839378929498,-0.8705308422636606,-1.2755177021457091,1.0579665736455568,1.1684807878813304,0.22197149724647594,0.8489921983660168
-0.3731719201595213,-1.2176710297703184,0.859327164528008,-0.5693227461123501,-1.413384605142495,3,0.27281015094328787,0.6908256958728289,-0.8722447750522526,-0.4500521270012848,0.12388862993270687,1.6326578477166112,0.5027474192607897
0.35844209139358507,-1.2176710297703184,0.7902112210682591,-0.4834084726799569,-1.2414318057945826,3,-0.8513968541090539,1.0520350442476885,0.27996358807190874,0.11823060684497538,-1.2689009139987912,1.6326578477166112,0.15650264015556262
-0.5357528116157672,0.01678865166755501,0.5137474472292577,-0.5209959673066291,-1.0763571184205867,7,0.46663894491782953,1.4598520504773684,-0.12330933902154773,-0.6011384910944694,1.1684807878813304,-1.5413864408411933,-0.5359869180548915
-1.511238160353242,0.01678865166755501,-1.4906149131035011,-2.019126110283985,-1.4065064931685787,6,-0.4249735073650622,-0.4277580926428651,-1.6211802110829574,0.3095618965824445,-0.9207035280159167,1.6326578477166112,1.195236977471244
0.35844209139358507,-1.2176710297703184,0.7902112210682591,0.49923602970303993,0.010384573458219158,6,-0.4637392661599705,0.026666571441635624,-1.3715350657393892,-1.2151141920881343,0.4720860159155814,-0.4833716779885917,0.8489921983660168
0.7648943200341997,0.01678865166755501,1.187627895961821,-0.2901013574570721,-1.3170910375076643,2,1.5133144323803547,0.8423005839009958,-0.33454753892764394,1.2903428880175731,0.12388862993270687,0.22197149724647594,-1.5747212553705727
1.3339274401310601,1.2512483331054283,-0.06509857924615253,0.5636717347773349,0.7669768905890331,8,-0.7350995777243289,0.29466060410685396,-0.9298551932084607,-1.0315298489637328,1.516678173864205,0.22197149724647594,-0.5359869180548915
0.9274752114904455,0.01678865166755501,1.524568120328104,1.514098384623184,0.7325863307194501,6,-0.3086762309803372,-0.10150448765912097,0.1455392790407566,-0.6252391824928392,-0.9207035280159167,-1.5413864408411933,0.15650264015556262
-1.3486572688969964,1.2512483331054283,-0.2465279308279978,-0.9398280502895456,-1.007575998681422,8,-1.665477788802129,-0.742359783162904,-0.5265822661150041,-1.2644548226232963,1.1684807878813304,-1.5413864408411933,1.195236977471244
0.6836038743060767,1.2512483331054283,-1.6720442646853464,-0.13975137895038442,1.152151161128357,2,1.2807198796109045,-0.12480831658653127,1.33615458760239,-1.1153599549731212,-0.9207035280159167,-1.5413864408411933,0.8489921983660168
0.6023134285779538,1.2512483331054283,-1.2141511392644997,-1.5412279643162978,-1.007575998681422,3,1.5520801911752629,0.2014452883972128,-1.6787906292391654,-0.9238995317745895,1.516678173864205,-0.4833716779885917,1.195236977471244
0.27715164566546213,-1.2176710297703184,0.9630010797176343,0.4455396088077939,-0.18908067378535914,3,-0.26991047218542885,-1.4531265654489178,-0.5649892115524763,0.014893279327893208,1.1684807878813304,-1.5413864408411933,-1.5747212553705727
